age,gender,socioeconomic_status,region,high_school_score,GPA,credits_completed,failures,attendance_rate,assignment_submission_rate,commute_time_minutes,peer_interaction_score,program_duration_months,dropout_score,dropout_flag
25,Female,1,2,52,1.581332017,1,2,83.92595903,76.42838117,40.17675238,54.96578596,6,10.93723085,0
27,Male,2,3,59,3.202309149,67,2,91.27525217,52.75795824,48.42523175,64.23910704,36,8.831255831,0
22,Male,3,2,54,2.956582006,34,2,77.64412375,95.69739106,28.23520386,73.12367673,36,5.116566591,0
29,Female,1,3,55,3.996158377,40,0,78.80249789,43.00743816,17.26525823,64.77417924,24,12.7883847,0
19,Male,1,2,69,3.491697863,69,4,69.92570611,81.60785571,2,48.17063318,12,21.77368042,1
20,Male,3,1,53,3.150555109,106,1,81.26664458,70.49897529,4.033978596,22.49450996,12,13.17182479,0
28,Female,2,3,67,2.599586458,30,2,97.46039711,52.11886956,11.57894249,38.88701223,36,15.69009014,1
27,Female,2,3,70,2.489360417,25,0,75.17749989,100,8.550119633,28.25745799,36,14.96450002,0
20,Male,2,3,77,3.590918957,10,1,74.0492402,80.94534187,55.72360447,39.33823334,48,16.04835068,1
19,Female,1,2,79,1.696753871,62,0,97.01156803,68.61742919,50.00335825,49.69134435,24,13.33753331,0
26,Male,1,3,56,3.258144259,55,1,100,88.53522098,41.59170041,68.62635247,12,1.719716854,0
19,Female,1,1,56,1.234864141,30,2,100,77.97015106,18.87768494,28.23352889,36,15.95583593,1
19,Male,2,1,56,1.654634617,81,5,78.19688715,100,4.331336851,74.24555893,12,20.8142764,1
20,Female,2,2,77,2.514841384,108,1,93.74103038,94.93988888,14.01078225,68.08371653,6,7.010810592,0
23,Female,1,3,73,3.636490566,39,0,86.55422468,61.13264368,2,75.08974819,36,8.519258513,0
20,Male,2,2,66,2.569379456,85,0,91.23724867,65.79447097,51.71113625,75.59535078,48,6.88337962,0
25,Female,3,1,58,2.383730237,16,0,74.64554754,73.22058418,34.95591442,48.24111205,36,12.08780286,0
17,Female,2,2,71,2.045854463,109,2,85.44908349,73.49598016,60.97969251,31.34935136,24,16.88578628,1
24,Female,1,1,83,3.35652677,2,2,88.08924655,65.82705475,16.25563053,65.71939561,24,7.508092478,0
23,Male,1,1,83,2.803265225,43,2,88.43005314,85.75300392,19.81164689,48.6233012,12,9.451038783,0
18,Female,2,2,55,2.504733634,89,0,87.630185,74.85591011,34.9246958,45.95133609,36,6.245576482,0
24,Female,2,1,80,3.686945009,111,0,100,100,49.12505801,80.39980292,48,3,0
17,Male,2,1,55,1.522823425,91,1,81.3363089,70.48536126,28.71556631,52.6467471,6,12.93169978,0
27,Female,1,1,65,3.615974037,74,1,87.93367009,41.83575537,35.17636131,72.20460206,12,16.13790268,1
28,Male,2,3,64,1.543474669,108,2,75.85331818,100,36.05348421,53.89706306,24,12.39458967,0
25,Male,2,1,72,2.046428505,63,0,78.22923413,100,46.01747112,79.39015627,24,9.354153175,0
25,Male,1,2,59,3.080881959,114,0,92.83132118,72.34123305,37.39258803,43.11808819,24,8.582550806,0
18,Female,2,3,71,3.007817353,50,1,72.78314054,60.06190776,30.22883005,97.81036253,12,11.43408573,0
23,Female,2,3,59,2.915088045,52,2,54.35531775,87.46233641,35.03354773,94.02552068,12,16.00958599,1
26,Male,2,2,71,2.3479944,6,1,67.25755777,97.13900389,26.27478632,54.74150064,36,6.977637862,0
19,Female,1,1,56,3.296812971,75,0,76.89862909,61.60931555,20.56972671,50.54941394,24,13.37887685,0
23,Female,2,2,66,3.023514702,77,1,91.67430838,45.1109834,47.38153529,27.36413708,36,17.89849081,1
28,Female,1,2,70,3.467482146,80,1,87.14211801,69.04945459,29.14850912,45.78297794,36,7.214158211,0
26,Male,3,1,67,2.452475341,19,1,100,88.89415771,37.90786314,18.39232858,36,6.665876344,0
25,Female,3,1,78,2.962057255,64,1,86.96357664,74.42730769,28.26466378,30.69390927,24,11.44318852,0
20,Female,1,3,47,3.550245136,91,0,57.98103425,82.14057939,42.97216098,38.18295321,48,19.08270624,1
28,Female,2,3,71,3.852200106,108,1,77.6920146,100,22.01321156,100,36,4.46159708,0
17,Male,1,1,61,2.15144742,16,2,81.93613611,52.19102199,21.81627803,36.51407962,36,18.78411948,1
18,Male,2,1,75,1.737080518,46,3,76.62787547,97.54322653,31.16712384,24.07598753,36,17.67213575,1
17,Male,3,2,70,1.851537343,38,0,100,70.1768515,28.04073878,100,48,5.958098849,0
28,Female,2,1,80,1.677043877,75,1,100,89.73634515,17.26380271,43.42437846,12,9.769109461,0
21,Male,1,1,67,4,84,0,77.69477022,85.58829301,32.80848936,54.68920426,48,11.622802,0
21,Female,1,1,82,4,114,2,100,100,17.58635224,66.97977587,6,0,0
27,Male,1,1,71,2.651555287,6,0,69.04923362,62.98317803,32.07057321,50.6284838,48,19.74267657,1
23,Male,2,1,57,1.921320134,87,0,97.69097896,100,27.3620455,64.46679824,12,1.248602866,0
25,Male,3,2,61,2.45667825,39,0,100,60.54273505,54.93209531,75.56229672,6,5.918589742,0
25,Female,2,1,64,2.691868351,2,1,66.25132291,100,19.60857221,74.60764609,24,6.749735417,0
19,Female,2,2,71,1.368563514,51,3,88.82278251,100,39.50801693,56.85687399,36,13.54980836,0
19,Female,1,2,78,2.616013966,58,0,92.26124543,82.30153839,38.98682241,53.95838349,36,4.202520155,0
19,Female,2,3,76,2.904138419,46,0,90.81700961,100,14.60149383,74.73896875,24,1.836598077,0
20,Male,1,2,76,2.005911981,77,1,100,59.66529552,13.95887204,77.29817019,12,11.05020567,0
24,Female,3,3,62,2.400009401,54,1,69.09568929,99.32479199,21.34720427,52.04989491,24,6.282143342,0
22,Male,1,1,78,3.088175406,114,1,96.01933189,100,33.0955023,43.40487184,36,0.796133622,0
24,Female,2,3,71,2.630307239,47,0,83.85824569,65.46145831,26.68242873,90.16682906,36,8.409132116,0
17,Male,2,1,77,2.05154001,114,0,80.90795276,87.05139985,61.4921997,64.57935998,24,13.76069947,0
24,Female,2,1,55,2.610318231,8,2,91.11242968,100,9.143807873,57.71882709,6,1.777514064,0
20,Male,1,3,74,3.60676683,44,2,85.05038616,87.34644336,44.28922197,34.40924728,36,9.887956264,0
27,Male,2,2,63,3.621379842,62,0,84.47045789,74.42720126,53.24444926,17.8623154,36,11.94182823,0
17,Male,2,1,57,1.819911072,19,0,68.72121687,72.26977765,61.37658501,70.55211359,36,20.21617926,1
24,Male,3,3,76,3.551099788,42,1,78.2505486,93.6177283,40.85736875,44.19637417,36,5.307231036,0
20,Male,2,2,65,2.397132343,37,0,92.73967786,99.41572748,24.36285408,22.89445132,12,11.5397053,0
22,Female,1,2,75,2.823683731,104,1,99.30904999,70.62319473,10.28573978,26.72241463,36,9.544710792,0
24,Female,1,1,60,3.116603758,67,1,94.34100312,66.5306297,26.65332405,89.76920459,36,9.152204921,0
20,Male,2,2,90,1.480333286,20,1,84.86487536,89.73865718,28.74836811,52.15332787,24,9.762893486,0
19,Male,3,2,68,2.750227128,6,0,65.70862514,73.35094761,16.21776988,47.26152271,48,10.85563283,0
25,Male,2,1,65,3.426131239,117,3,63.96423459,64.28657344,22.3049301,51.7351797,24,12.56416707,0
19,Female,1,2,79,2.649708055,75,0,84.27434133,61.91048385,41.87938997,82.8554451,24,8.858559157,0
25,Male,2,3,69,2.75887151,75,0,98.09352564,75.76043315,41.49814195,61.65510045,6,4.0172299,0
18,Male,1,3,81,2.335564026,14,1,81.77202437,87.85300674,21.65031762,55.36887868,24,5.467644114,0
18,Male,1,2,65,2.566109678,85,0,84.12667616,55.30955971,33.13419414,48.16326577,36,9.878230813,0
18,Male,2,1,70,2.779969385,65,1,75.89711552,63.63392213,60.04193674,60.35589323,24,15.27548857,1
22,Male,3,2,70,2.857353861,118,1,69.56909593,51.46787345,32.77076914,100,48,13.3659998,0
19,Male,1,3,59,2.154800547,22,0,99.05313137,83.79142537,2,88.49375203,48,7.620659921,0
29,Male,2,2,82,3.283917508,55,0,92.10356148,68.40575733,29.14338333,56.23683702,24,6.318424106,0
25,Male,2,1,65,2.045193366,94,4,84.04463668,73.02027814,14.54758469,60.84537419,36,20.23803094,1
20,Female,2,2,67,2.047923669,96,0,74.8584357,71.39390676,57.54772058,33.19653986,36,14.31922685,0
17,Male,1,2,72,2.534213293,0,0,73.35923033,81.10587038,27.20257381,47.54155632,48,8.162273378,0
20,Male,1,3,60,3.127560126,117,1,75.31250701,100,48.97887724,98.40513365,12,7.937498598,0
17,Male,2,2,72,1.761597808,2,3,93.56893931,73.23844539,39.68277172,55.56083146,48,7.684467249,0
21,Female,2,3,64,2.33127056,109,1,95.61635562,85.17892826,28.71077771,37.92633858,24,13.09988964,0
20,Female,1,1,65,1.860517101,45,3,81.00945727,92.91173368,18.5687661,43.44069703,12,11.25617748,0
24,Female,1,2,68,2.245579988,110,0,80.51565185,85.43005205,49.32368249,56.6751733,12,6.082361821,0
24,Male,1,1,62,1.988519199,78,0,100,97.49370357,41.15303982,100,12,5.49075247,0
23,Male,2,1,54,2.549422711,81,0,62.82628388,84.34480543,31.78914848,20.37907562,48,17.78302241,1
19,Male,1,3,71,1.314033159,33,1,74.12488616,75.72255867,8.19639116,86.72978934,48,20.67630738,1
17,Female,3,2,47,2.948685365,7,2,94.64738223,48.30148122,27.15150204,46.82434375,12,11.82530137,0
17,Female,2,3,47,3.12225542,36,1,96.90996081,71.05427384,31.73553375,75.12153762,6,7.959866762,0
28,Female,2,3,70,1.639641014,93,0,82.07189415,66.52843105,32.31602082,11.78135955,48,17.20994638,1
27,Female,1,3,68,2.546385304,46,0,100,96.91796401,27.29937424,36.02119196,48,5.462305399,0
19,Male,1,2,72,3.288946645,33,0,68.00104917,96.59488489,39.83364031,44.53872104,48,6.910557432,0
22,Male,1,3,76,1.532760514,65,2,100,86.68939228,31.65865597,56.14698155,12,6.668986014,0
23,Male,3,1,50,3.797852037,44,1,73.55138943,90.89694491,28.18639493,65.07618357,24,6.655180377,0
22,Male,1,2,63,2.733795708,51,1,100,52.70204945,20.26778501,80.30108042,36,7.094692583,0
22,Female,1,1,65,2.024195447,103,2,97.78650022,55.46848932,44.9505911,48.2357933,24,7.122426559,0
22,Male,1,3,73,2.100370493,99,1,84.02297553,59.55036953,41.83683287,8.210828204,36,14.26284947,0
29,Other,2,3,72,2.635637446,70,0,93.67993952,72.47706512,16.41882111,20.95111435,48,10.39245233,0
19,Female,1,1,65,2.414663304,99,1,81.37434276,88.55873707,26.24796112,8.222388719,36,10.44132089,0
22,Male,1,1,70,2.942156509,33,1,94.97183553,74.54651783,53.71038089,89.81746058,36,7.82365522,0
24,Male,2,3,67,2.135596805,9,1,72.94564517,84.49027196,29.71569059,73.5579828,24,7.737330172,0
27,Female,2,2,60,2.114869848,79,3,74.53244772,69.18606742,2,55.61776013,24,12.71560034,0
27,Male,1,2,70,2.681833509,57,0,97.28681327,67.5310141,44.22447013,10.72101595,12,15.41298523,1
18,Male,2,3,48,2.027708761,58,0,86.61582702,93.22863659,33.0203592,68.95862383,12,3.692539108,0
21,Male,1,3,72,2.298202877,96,1,97.86381607,70.61492355,23.74456192,67.0658731,48,4.834998254,0
17,Male,1,1,84,3.141861356,105,0,100,76.14302177,46.76565053,34.91675692,6,8.578546735,0
28,Female,2,1,66,1.320609692,58,1,94.27999153,76.07508864,19.90486094,70.90688249,24,11.52664147,0
17,Male,2,3,90,2.650828746,28,2,90.08201447,55.28565986,14.12985341,46.18948653,24,11.69074813,0
21,Female,3,3,76,2.953547452,33,1,84.57271894,78.75139741,20.11074233,38.71055991,48,11.2727466,0
28,Female,3,3,84,3.339062936,31,1,79.15125748,77.44669554,28.64496944,55.07854594,36,7.552744174,0
29,Male,1,1,73,2.569277282,76,1,52.49603822,68.19022455,18.21793971,47.16020563,6,14.27225867,0
19,Female,2,3,75,2.427677861,56,0,65.47918405,87.05684514,31.2492782,88.60510826,12,8.845636418,0
20,Male,2,3,71,1.657063564,97,1,82.28991525,77.18859528,20.03056222,38.32888124,24,15.39309202,1
19,Female,2,1,54,2.187231909,70,1,97.27482129,68.00642677,35.83273934,62.01271339,36,5.344071726,0
17,Male,1,1,50,3.198543049,25,1,76.34229843,81.22897411,11.9699847,28.98969897,12,12.5471942,0
17,Male,1,2,67,1.785865787,27,1,86.40270038,73.77400727,30.99056017,75.79658224,24,8.794700966,0
28,Male,3,1,63,1.058946227,37,0,96.0367602,75.86254384,22.91103576,26.18592672,6,21.82380411,1
28,Female,2,2,64,3.368406735,97,2,72.32152825,84.21080751,29.97433597,88.71780906,24,7.904073223,0
29,Male,1,2,57,2.315965507,116,1,82.59865674,100,20.37534083,51.67950715,24,3.480268652,0
21,Male,2,3,81,3.160244295,73,1,91.96007887,99.98594093,43.46740426,58.13111796,48,4.610093086,0
22,Male,2,3,59,1.777441753,8,2,68.10477344,44.95024826,33.71918842,91.95028142,24,16.86209054,1
19,Male,2,1,59,2.479313605,40,1,100,86.4033338,12.16897827,42.73839744,48,2.03949993,0
28,Female,2,3,70,2.127536234,14,2,54.78681046,100,2,66.2127819,24,9.042637908,0
25,Female,2,1,80,2.775200564,52,0,67.12829071,85.78380997,39.39488185,35.70213936,36,16.70677036,1
21,Female,3,3,78,2.598032594,72,1,68.5645711,74.31480281,32.01638254,74.04972087,24,10.13986536,0
24,Male,2,2,63,2.998975733,6,1,97.60221751,52.26151851,36.65502049,22.59845334,24,12.64032872,0
29,Male,2,2,67,2.34318236,98,0,87.83895966,97.42648691,26.61547727,69.4412217,12,2.818235032,0
17,Female,2,3,86,3.237045492,48,0,100,59.15132893,45.99746916,80.08515903,24,6.127300661,0
21,Female,2,1,81,2.001478158,41,0,77.72150969,100,4.936128387,81.18702212,12,7.455698062,0
19,Male,3,2,78,3.134329677,26,1,98.91767271,100,3.23857172,33.44717565,48,5.216465458,0
28,Female,1,3,73,3.371412683,84,1,55.30336163,43.7653669,56.77307617,74.09143391,24,20.37452264,1
17,Female,2,1,71,2.689303706,17,0,96.3383919,40.9807667,29.14663634,67.48402326,12,9.585206616,0
20,Male,2,3,90,1.891686966,40,0,74.23782795,96.14919222,55.80334339,35.71690992,48,16.81318592,1
29,Female,1,1,81,1.155823847,112,2,80.87019609,79.6700096,33.72742288,84.90707244,6,15.31722088,1
21,Male,2,1,71,2.329196484,105,1,94.51314203,79.50623457,35.58764767,72.07495764,36,4.171436409,0
23,Female,1,2,77,1.733219347,90,0,100,74.99145775,25.12642038,73.83261582,24,6.419087864,0
17,Female,2,3,67,2.127086956,115,2,94.84312443,81.55092744,14.73801773,30.51650751,24,13.798736,0
19,Male,3,2,53,4,72,2,72.61185395,100,32.83346457,91.81268022,24,8.477629209,0
18,Male,1,2,59,2.347033092,68,2,100,79.74059465,25.67380922,63.21573746,24,3.038910802,0
25,Other,1,2,65,1.500218368,111,0,94.81616946,37.58735564,34.94605451,52.49800672,12,23.39647909,1
26,Female,1,1,64,2.078433617,44,0,79.09047234,67.04886089,21.02921654,52.74823544,36,12.1245764,0
22,Male,3,2,62,3.179007549,94,0,69.87592804,80.6514495,61.33195957,31.39786435,24,18.92709697,1
26,Female,1,2,63,2.673733098,101,1,55.88893208,80.09393109,25.13381301,91.15922313,6,14.80812392,0
19,Female,1,3,83,2.985904871,96,1,100,95.18699062,2,35.79911484,24,8.721951407,0
24,Male,1,2,88,3.807841666,12,0,67.73859173,82.08110965,29.75420035,94.02786008,36,12.14011521,0
24,Male,2,3,83,2.451763711,16,0,97.08629024,43.58805562,11.39234902,54.9090908,24,9.04453361,0
18,Female,2,2,48,3.551816603,72,2,99.79472555,34.08606584,20.23810261,44.4083639,36,9.928145013,0
22,Male,1,1,80,2.975282077,48,2,64.08796208,100,4.498607226,100,24,7.182407585,0
23,Male,3,1,77,2.086485745,40,0,99.09476246,66.23842335,22.97891497,75.34729845,24,10.245284,0
18,Female,1,3,69,3.501732388,92,1,98.4181779,100,35.17550301,61.90049149,36,0.316364421,0
27,Female,1,3,65,2.655113581,33,2,73.95716046,65.05126249,39.69137782,65.95769942,12,10.45087853,0
26,Male,1,2,66,3.437243867,40,2,68.18037856,86.28165064,36.51271225,46.80704293,48,13.42167669,0
18,Male,2,1,79,2.373620443,99,1,82.20909194,80.55913786,45.30940687,69.94575815,12,6.474310931,0
26,Female,2,1,73,1.214468277,114,1,67.17702833,59.70465475,33.56987376,53.30956581,24,20.46421335,1
17,Female,3,3,82,0.966291187,104,0,85.34435907,82.85239069,21.54095869,32.26642757,24,20.84035772,1
24,Female,2,2,78,2.8723096,62,0,87.56647581,100,67.1918698,36.98908265,12,12.48670484,0
17,Male,3,1,84,2.131008848,117,1,98.94263918,62.17003374,27.10324154,58.81110689,24,5.885967102,0
25,Female,1,3,76,1.223247721,88,3,82.20682352,70.34127738,4.19434249,61.85307682,24,20.77496648,1
27,Female,3,2,58,2.857001758,104,1,78.34750285,50.3995614,30.87680699,44.49479334,36,16.77056522,1
22,Male,1,3,53,3.065483966,25,2,98.10416957,95.72556578,22.09275022,73.33550876,24,1.020331219,0
23,Male,1,2,76,2.565015972,65,2,100,100,33.87484313,61.79368754,24,3,0
29,Female,1,1,76,2.397845249,111,1,62.86046105,77.42942963,49.86049246,50.30875077,12,10.81349335,0
26,Male,1,3,63,3.041315901,69,1,77.87844057,52.33215309,26.51062179,57.80320444,48,11.57448892,0
23,Male,3,1,72,2.378372027,48,1,97.40416015,66.05759906,21.76679059,48.36093161,48,5.61052811,0
26,Male,2,3,65,2.255479632,106,1,78.34184754,76.6303906,36.73508868,68.10665932,12,10.8370719,0
19,Male,1,3,65,1.69092116,34,2,80.66649875,53.51905682,47.72881935,65.73086628,48,13.92963013,0
18,Male,1,1,55,1.556168432,80,2,93.39753485,100,24.19913234,60.83050123,48,5.758808709,0
25,Male,2,3,70,2.52013135,104,0,74.64752489,100,50.64872227,51.38722812,48,5.070495021,0
24,Female,2,2,64,1.942262507,34,1,79.81131499,100,42.4734678,82.02160845,24,9.615111928,0
29,Female,2,2,73,3.685653217,116,2,94.77800121,49.94636533,13.2319235,57.06608848,24,8.552444958,0
28,Female,3,2,52,2.554828645,95,2,81.15027936,76.97809645,30.03372569,66.68225985,36,10.22322966,0
26,Male,3,3,76,1.743433236,103,0,86.19306825,51.24538928,52.28664515,49.26919093,24,12.6402456,0
23,Female,2,3,64,2.680294534,69,0,71.97502803,90.0219373,38.1404264,64.46480782,36,7.101703798,0
25,Male,2,3,59,2.412829691,51,0,100,69.77341347,44.88341434,68.41181679,6,7.533987979,0
20,Female,1,1,65,2.799820369,75,0,83.84173284,74.80025578,12.92705516,51.62140517,6,10.01161506,0
29,Female,2,3,54,2.807028362,24,2,79.06115709,62.06554976,54.53566918,58.5851025,36,14.87793612,0
20,Female,2,3,67,1.978283225,102,0,93.94972891,72.78090747,42.33866949,100,24,5.510085851,0
17,Female,3,1,71,2.684676065,31,0,100,54.0989626,35.07073287,72.91381403,48,9.885155609,0
24,Female,2,3,70,3.911552624,12,2,62.1765056,82.9574955,37.26722342,48.71326933,24,10.12107456,0
28,Female,2,1,74,1.981461169,25,1,82.33989379,89.54598671,31.78450819,57.21656055,48,5.285511541,0
19,Male,2,1,64,2.208516134,1,0,96.03171116,73.08252291,2,59.44070625,36,7.831279332,0
23,Male,3,1,77,1.600606404,60,2,74.50853556,76.03475404,21.97054973,63.0249453,12,15.68701575,1
28,Female,1,1,72,3.385651678,40,1,72.13355771,63.21437011,29.88324935,61.15298029,36,11.09113294,0
18,Male,2,1,78,2.451584934,118,0,100,84.14293325,42.50266822,57.14757334,6,2.378560013,0
18,Female,1,2,86,1.427400083,113,1,90.05393125,100,2.087780563,85.25819019,36,12.71521292,0
23,Male,2,2,54,1.649855523,68,1,80.08787369,86.12651997,20.962444,10.39085811,24,19.56489204,1
22,Male,1,3,66,1.878339115,24,0,100,100,16.99692152,78.32083616,12,1.216608847,0
19,Female,3,3,62,3.380206676,59,1,95.04073778,73.4309129,41.27563888,64.92598227,48,9.97721551,0
25,Male,1,3,91,2.598611079,110,2,87.38036236,77.42199959,11.54524069,79.16505683,6,8.910627591,0
26,Female,1,3,75,2.361677638,77,1,98.58606686,82.05515492,18.84174669,82.00209935,36,2.974513389,0
29,Female,1,3,72,1.981314249,70,1,67.63177872,90.94426492,39.79048588,58.48755153,12,8.018862025,0
22,Female,3,1,81,2.508098245,103,1,91.5787106,82.00508283,6.554757482,61.58386427,24,4.383495457,0
26,Female,2,2,70,2.064434722,44,0,93.82256702,98.41850172,14.1370686,64.51355537,12,9.472711339,0
26,Male,1,2,74,3.436692658,53,0,100,81.56821587,13.91610819,43.43135568,12,2.76476762,0
22,Male,1,2,65,2.609075679,53,2,97.52631642,70.61175517,32.9899062,70.74325544,12,4.902973441,0
17,Male,1,1,56,1.779315591,19,2,100,75.84313596,19.11196551,55.81907233,12,5.830373697,0
20,Male,1,2,78,2.002437509,62,0,92.42425764,98.30000804,55.5241769,73.85268002,24,1.770147267,0
26,Female,2,1,60,3.673772196,12,1,86.21924104,73.97382488,29.04948808,38.65712216,36,11.66007806,0
22,Female,1,2,77,2.35620817,95,3,87.10818456,72.12432058,48.78999056,23.57312527,48,11.759715,0
22,Female,2,1,80,3.581423552,13,1,71.40513806,100,44.8299941,44.85686469,24,5.718972388,0
27,Female,1,3,47,2.654121422,89,0,81.29526146,83.21098437,24.69463036,35.77768464,36,11.25930005,0
28,Male,2,3,80,2.805745826,68,2,86.03188675,63.59315917,49.0986831,51.63364724,36,11.25464877,0
17,Female,2,1,60,3.067223433,100,2,94.72776689,41.52447397,10.72394919,25.25208365,24,14.82577553,0
24,Male,2,1,52,1.66191306,4,2,68.02769274,100,30.49273934,64.55271524,48,14.77533085,0
21,Female,1,2,69,1.977325368,76,2,75.04728782,67.51126155,40.0495268,16.60654956,24,15.09059953,1
28,Female,1,3,68,2.745366447,26,1,90.29783829,68.65883625,31.74818461,45.84235812,48,9.641606905,0
28,Male,1,2,80,2.296165259,18,0,95.01392725,98.79359764,22.39766329,73.4750143,12,1.178174904,0
28,Female,2,3,70,2.525082348,57,1,63.67250872,79.74759082,50.52794921,63.50893021,24,10.30335963,0
21,Male,1,2,59,2.871997196,9,2,81.99854804,60.79366137,6.23962051,51.0466298,48,9.481241186,0
23,Male,2,2,54,2.473502039,56,0,100,91.83861707,17.22639763,100,24,1.22420744,0
20,Female,2,1,71,2.561815653,99,2,100,64.96187864,37.79717389,100,6,5.255718205,0
22,Female,2,3,70,3.792641296,11,4,100,71.33481308,55.9840212,83.09605483,24,17.29977804,1
29,Female,2,2,83,1.103132479,15,1,81.16107788,100,19.78052789,75.9921202,36,15.73645964,1
20,Female,1,1,65,2.160339427,114,1,100,85.22675993,45.14354143,38.96933617,36,7.215986011,0
19,Female,2,1,74,2.367734137,3,0,74.39198031,100,28.03999924,33.54104573,6,10.12160394,0
